Sector,Industry,Industry Name,Companies,Establishments,Employees,Revenue,Payroll,Productivity,Avg Salary,Avg. Hr Rate
4A,448320,Luggage and leather goods stores,412,988,"5,754","2,883,581,000","238,365,000",1210%,"41,426",20.71
4A,445220,Fish and seafood markets,"1,931","1,973","11,360","2,414,901,000","287,975,000",840%,"25,350",12.68
4A,445292,Confectionery and nut stores,"2,097","3,441","23,097","2,258,336,000","356,554,000",630%,"15,437",7.72
4A,445291,Baked goods stores,"2,229","2,800","19,000","1,745,113,000","359,094,000",490%,"18,900",9.45
4A,442291,Window treatment stores,"1,586","1,816","7,558","1,516,952,000","267,156,000",570%,"35,347",17.67
4A,451212,News dealers and newsstands,862,974,"3,663","405,962,000","68,720,000",590%,"18,761",9.38
4B,481111,Scheduled passenger air transportation,312,"1,897","459,265","181,414,939,000","35,417,965,000",510%,"77,119",38.56
4B,484121,"General freight trucking, long-distance, truckload","31,908","36,828","519,358","112,441,276,000","23,819,680,000",470%,"45,864",22.93
4B,492110,Couriers and express delivery services,"4,215","10,139","586,320","84,714,902,000","26,554,509,000",320%,"45,290",22.65
4B,488510,Freight transportation arrangement,"15,097","21,501","268,275","64,850,416,000","14,996,015,000",430%,"55,898",27.95
4B,484122,"General freight trucking, long-distance, less than truckload","4,410","8,360","271,447","46,191,773,000","15,354,176,000",300%,"56,564",28.28
4B,484220,"Specialized freight (except used goods) trucking, local","29,544","30,706","221,223","42,723,799,000","10,769,039,000",400%,"48,680",24.34
4B,484230,"Specialized freight (except used goods) trucking, long-distance","9,222","10,939","174,571","40,835,621,000","9,213,521,000",440%,"52,778",26.39
4B,484110,"General freight trucking, local","29,977","31,516","194,766","32,721,763,000","8,383,845,000",390%,"43,046",21.52
4B,486210,Pipeline transportation of natural gas,126,"2,160","30,521","27,393,114,000","3,567,161,000",770%,"116,876",58.44
4B,493110,General warehousing and storage,"5,864","12,387","804,142","24,123,906,000","33,875,310,000",70%,"42,126",21.06
4B,483112,Deep sea passenger transportation,57,67,"16,063","22,034,888,000","1,265,972,000",1740%,"78,813",39.41
4B,488190,Other support activities for air transportation,"3,193","3,881","91,885","17,189,316,000","5,106,146,000",340%,"55,571",27.79
4B,484210,Used household and office goods moving,"7,668","8,454","98,742","15,616,637,000","3,580,526,000",440%,"36,261",18.13
4B,481211,Nonscheduled chartered passenger air transportation,"1,317","1,486","28,856","14,817,804,000","2,698,394,000",550%,"93,512",46.76
4B,485410,School and employee bus transportation,"2,670","4,389","251,330","11,279,188,000","5,588,263,000",200%,"22,235",11.12
4B,485310,Taxi service,"3,153","3,239","34,137","10,532,205,000","1,451,040,000",730%,"42,506",21.25
4B,486110,Pipeline transportation of crude oil,79,811,"13,239","10,529,148,000","1,408,852,000",750%,"106,417",53.21
4B,488320,Marine cargo handling,273,483,"57,801","9,839,899,000","4,162,338,000",240%,"72,012",36.01
4B,486910,Pipeline transportation of refined petroleum products,65,647,"8,401","8,898,242,000","965,133,000",920%,"114,883",57.44
4B,488119,Other airport operations,"1,116","2,044","116,181","8,724,615,000","3,166,217,000",280%,"27,252",13.63
4B,483113,Coastal and great lakes freight transportation,348,581,"17,641","7,556,840,000","1,609,371,000",470%,"91,229",45.61
4B,493190,Other warehousing and storage,"1,423","2,707","61,945","7,359,241,000","3,339,314,000",220%,"53,908",26.95
4B,488410,Motor vehicle towing,"8,908","9,196","64,472","7,229,404,000","2,258,192,000",320%,"35,026",17.51
4B,483111,Deep sea freight transportation,182,267,"6,839","6,455,257,000","634,926,000",1020%,"92,839",46.42
4B,488210,Support activities for rail transportation,557,"1,531","39,842","5,920,300,000","2,011,580,000",290%,"50,489",25.24
4B,483211,Inland water freight transportation,266,309,"17,204","5,862,752,000","1,289,009,000",450%,"74,925",37.46
4B,493120,Refrigerated warehousing and storage,655,"1,301","50,078","5,806,706,000","2,277,069,000",260%,"45,470",22.74
4B,492210,Local messengers and local delivery,"3,873","4,328","46,788","5,693,059,000","1,609,291,000",350%,"34,395",17.2
4B,485991,Special needs transportation,"3,158","3,432","75,126","5,560,032,000","2,061,419,000",270%,"27,439",13.72
4B,481212,Nonscheduled chartered freight air transportation,173,204,"6,180","5,366,273,000","495,286,000",1080%,"80,143",40.07
4B,481112,Scheduled freight air transportation,185,373,"8,787","5,294,899,000","622,767,000",850%,"70,874",35.44
4B,488330,Navigational services to shipping,863,"1,040","15,549","4,317,427,000","1,185,914,000",360%,"76,269",38.13
4B,485320,Limousine service,"4,749","4,822","40,496","4,284,730,000","1,103,883,000",390%,"27,259",13.63
4B,485113,Bus and other motor vehicle transit systems,369,636,"54,774","4,114,456,000","2,446,032,000",170%,"44,657",22.33
4B,485510,Charter bus industry,"1,178","1,308","35,210","3,635,220,000","1,093,181,000",330%,"31,047",15.52
4B,488490,Other support activities for road transportation,"1,767","3,271","39,986","3,522,814,000","1,246,666,000",280%,"31,178",15.59
4B,488310,Port and harbor operations,272,348,"10,834","3,213,258,000","693,144,000",460%,"63,979",31.99
4B,487210,"Scenic and sightseeing transportation, water","1,813","1,863","16,069","2,186,304,000","617,136,000",350%,"38,405",19.2
4B,488991,Packing and crating,"1,550","1,640","15,266","2,167,134,000","520,251,000",420%,"34,079",17.04
4B,481219,Other nonscheduled air transportation,449,490,"5,212","1,936,258,000","417,987,000",460%,"80,197",40.1
4B,485999,All other transit and ground passenger transportation,"1,508","1,738","22,835","1,766,763,000","606,659,000",290%,"26,567",13.28
4B,485210,Interurban and rural bus transportation,341,590,"15,509","1,730,251,000","550,462,000",310%,"35,493",17.75
4B,488390,Other support activities for water transportation,686,805,"7,799","1,638,682,000","457,362,000",360%,"58,644",29.32
4B,487110,"Scenic and sightseeing transportation, land",698,743,"11,844","1,242,727,000","371,950,000",330%,"31,404",15.7
4B,493130,Farm product warehousing and storage,374,561,"5,155","796,012,000","234,326,000",340%,"45,456",22.73
4B,487990,"Scenic and sightseeing transportation, other",225,259,"4,089","733,083,000","167,765,000",440%,"41,028",20.51
4B,485112,Commuter rail systems,8,16,"3,582","721,939,000","305,069,000",240%,"85,167",42.58
4B,483114,Coastal and great lakes passenger transportation,138,146,"2,037","576,830,000","126,397,000",460%,"62,051",31.03
4B,483212,Inland water passenger transportation,251,273,"2,961","522,853,000","156,956,000",330%,"53,008",26.5
4B,486990,All other pipeline transportation,15,70,423,"372,113,000","38,380,000",970%,"90,733",45.37
4B,485119,Other urban transit systems,55,63,"1,511","347,582,000","87,959,000",400%,"58,212",29.11
4B,488111,Air traffic control,13,190,"1,248","195,733,000","100,970,000",190%,"80,905",40.45
4B,488999,All other support activities for transportation,20,26,384,"157,020,000","38,418,000",410%,"100,047",50.02
4B,485111,Mixed mode transit systems,30,34,733,"68,008,000","26,295,000",260%,"35,873",17.94
51,517311,Wired telecommunications carriers,"3,396","30,332","707,448","320,758,301,000","56,657,177,000",570%,"80,087",40.04
51,511210,Software publishers,"9,999","13,371","647,283","276,234,048,000","102,415,343,000",270%,"158,223",79.11
51,517312,Wireless telecommunications carriers (except satellite),"4,323","25,736","311,854","254,081,539,000","19,775,910,000",1280%,"63,414",31.71
51,519130,Internet publishing and broadcasting and web search portals,"6,518","8,136","266,555","165,430,087,000","56,351,290,000",290%,"211,406",105.7
51,518210,"Data processing, hosting, and related services","10,859","17,693","552,711","157,477,302,000","53,787,164,000",290%,"97,315",48.66
51,515210,Cable and other subscription programming,378,706,"52,199","89,101,295,000","7,261,888,000",1230%,"139,119",69.56
51,512110,Motion picture and video production,"13,812","14,352","130,640","65,876,062,000","11,619,691,000",570%,"88,944",44.47
51,515120,Television broadcasting,829,"2,123","118,173","56,242,118,000","10,597,143,000",530%,"89,675",44.84
51,511130,Book publishers,"2,094","2,462","74,645","29,116,088,000","5,646,795,000",520%,"75,649",37.82
51,511120,Periodical publishers,"4,441","5,283","86,635","26,733,412,000","6,803,321,000",390%,"78,529",39.26
51,511110,Newspaper publishers,"4,201","7,230","173,635","26,011,870,000","7,799,424,000",330%,"44,919",22.46
51,517911,Telecommunications resellers,"1,714","2,326","27,116","18,494,737,000","1,705,297,000",1080%,"62,889",31.44
51,517919,All other telecommunications,"1,384","1,639","29,569","17,723,157,000","2,986,913,000",590%,"101,015",50.51
51,512131,Motion picture theaters (except drive-ins),"1,899","4,473","151,651","15,834,092,000","1,912,695,000",830%,"12,612",6.31
51,515112,Radio stations,"2,963","4,684","79,784","12,704,996,000","4,351,452,000",290%,"54,540",27.27
51,515111,Radio networks,344,756,"11,651","7,922,057,000","1,128,029,000",700%,"96,818",48.41
51,512250,Record production and distribution,587,690,"9,180","7,343,848,000","1,322,951,000",560%,"144,112",72.06
51,517410,Satellite telecommunications,357,441,"8,968","5,741,850,000","899,787,000",640%,"100,333",50.17
51,512191,Teleproduction and other postproduction services,"2,475","2,576","28,529","5,079,952,000","1,916,827,000",270%,"67,189",33.59
51,511140,Directory and mailing list publishers,533,758,"14,382","4,968,109,000","1,177,783,000",420%,"81,893",40.95
51,512230,Music publishers,655,709,"6,197","4,652,658,000","534,511,000",870%,"86,253",43.13
51,511191,Greeting card publishers,102,113,"13,678","3,731,821,000","684,237,000",550%,"50,025",25.01
51,519190,All other information services,990,"1,038","8,644","2,593,106,000","670,300,000",390%,"77,545",38.77
51,519120,Libraries and archives,"1,943","2,323","27,218","2,234,283,000","870,908,000",260%,"31,998",16
51,512120,Motion picture and video distribution,340,347,"3,196","1,424,164,000","247,647,000",580%,"77,487",38.74
51,519110,News syndicates,202,422,"6,531","1,397,739,000","544,775,000",260%,"83,414",41.71
51,511199,All other publishers,530,538,"5,403","1,311,844,000","330,332,000",400%,"61,139",30.57
51,512240,Sound recording studios,"1,802","1,863","5,421","921,528,000","293,552,000",310%,"54,151",27.08
51,512290,Other sound recording industries,403,438,"3,571","583,264,000","187,792,000",310%,"52,588",26.29
51,512199,Other motion picture and video industries,178,179,"1,299","239,199,000","75,074,000",320%,"57,794",28.9
51,512132,Drive-in motion picture theaters,178,191,"1,297","133,085,000","23,530,000",570%,"18,142",9.07
52,524114,Direct health and medical insurance carriers,733,"5,421","543,943","855,939,898,000","45,226,005,000",1890%,"83,145",41.57
52,524126,Direct property and casualty insurance carriers,"2,326","13,117","597,408","554,818,150,000","52,574,064,000",1060%,"88,004",44
52,524113,Direct life insurance carriers,599,"8,580","331,020","501,786,132,000","36,308,166,000",1380%,"109,686",54.84
52,522110,Commercial banking,"5,009","92,063","1,606,404","465,245,474,000","130,408,773,000",360%,"81,181",40.59
52,523920,Portfolio management,"24,317","42,671","369,419","245,532,424,000","84,745,550,000",290%,"229,402",114.7
52,524292,Third party administration of insurance and pension funds,"2,763","4,483","212,407","176,829,332,000","14,029,832,000",1260%,"66,052",33.03
52,524210,Insurance agencies and brokerages,"123,933","136,587","733,127","137,747,649,000","48,300,933,000",290%,"65,883",32.94
52,522210,Credit card issuing,67,658,"67,681","128,445,385,000","5,589,550,000",2300%,"82,587",41.29
52,523120,Securities brokerage,"6,916","23,295","259,648","126,532,291,000","46,530,897,000",270%,"179,208",89.6
52,521110,Monetary authorities - central bank,12,57,"19,189","116,892,000,000","2,268,091,000",5150%,"118,197",59.1
52,522220,Sales financing,"2,376","4,194","94,656","114,879,189,000","8,869,979,000",1300%,"93,708",46.85
52,523110,Investment banking and securities dealing,"2,367","3,793","97,762","104,943,116,000","33,373,779,000",310%,"341,378",170.69
52,522292,Real estate credit,"3,311","14,968","275,410","91,028,629,000","26,403,585,000",340%,"95,870",47.94
52,522320,"Financial transactions processing, reserve, and clearinghouse activities","3,049","4,356","165,746","78,455,444,000","14,714,030,000",530%,"88,775",44.39
52,524130,Reinsurance carriers,138,397,"13,880","66,638,710,000","2,517,768,000",2650%,"181,395",90.7
52,522130,Credit unions,"5,320","19,312","290,249","65,100,059,000","15,525,364,000",420%,"53,490",26.75
52,523930,Investment advice,"17,335","19,136","98,211","40,074,534,000","11,557,351,000",350%,"117,679",58.84
52,522291,Consumer lending,"3,017","14,266","93,991","36,539,412,000","5,800,887,000",630%,"61,717",30.86
52,523910,Miscellaneous intermediation,"8,315","8,541","51,026","29,991,303,000","8,811,680,000",340%,"172,690",86.35
52,522390,Other activities related to credit intermediation,"3,769","15,831","102,392","19,230,757,000","4,674,243,000",410%,"45,650",22.83
52,523991,"Trust, fiduciary, and custody activities","1,896","2,254","34,739","16,245,152,000","3,311,188,000",490%,"95,316",47.66
52,524128,"Other direct insurance (except life, health, and medical) carriers",353,500,"26,544","15,951,099,000","1,893,639,000",840%,"71,340",35.67
52,524127,Direct title insurance carriers,762,"3,890","52,599","14,635,255,000","4,092,191,000",360%,"77,800",38.9
52,523210,Securities and commodity exchanges,13,36,"5,954","11,826,979,000","1,230,022,000",960%,"206,588",103.29
52,522310,Mortgage and nonmortgage loan brokers,"6,813","7,623","46,646","10,219,702,000","4,041,968,000",250%,"86,652",43.33
52,524291,Claims adjusting,"3,386","4,577","40,410","8,155,068,000","3,103,604,000",260%,"76,803",38.4
52,523999,Miscellaneous financial investment activities,925,"1,039","18,366","8,121,627,000","2,376,759,000",340%,"129,411",64.71
52,524298,All other insurance related activities,"2,283","2,692","31,903","7,944,549,000","2,581,277,000",310%,"80,910",40.46
52,523130,Commodity contracts dealing,606,810,"8,756","7,132,181,000","1,699,100,000",420%,"194,050",97.03
52,523140,Commodity contracts brokerage,848,980,"10,060","5,496,244,000","1,436,660,000",380%,"142,809",71.4
52,522293,International trade financing,160,166,645,"535,836,000","85,330,000",630%,"132,295",66.15
53,531120,Lessors of nonresidential buildings (except miniwarehouses),"30,746","34,979","182,905","120,411,787,000","11,229,912,000",1070%,"61,398",30.7
53,531110,Lessors of residential buildings and dwellings,"52,390","71,835","351,289","118,349,533,000","13,555,607,000",870%,"38,588",19.29
53,531210,Offices of real estate agents and brokers,"106,579","121,906","329,556","112,933,784,000","20,430,877,000",550%,"61,995",31
53,533110,Lessors of nonfinancial intangible assets (except copyrighted works),"2,520","2,760","36,607","47,201,471,000","3,982,389,000",1190%,"108,788",54.39
53,531311,Residential property managers,"35,727","49,529","449,362","45,761,174,000","19,134,335,000",240%,"42,581",21.29
53,532490,Other commercial and industrial machinery and equipment rental and leasing,"4,884","9,388","118,005","30,669,912,000","6,649,150,000",460%,"56,346",28.17
53,532111,Passenger car rental,"1,921","12,209","98,870","29,837,913,000","3,473,198,000",860%,"35,129",17.56
53,531312,Nonresidential property managers,"15,512","18,131","159,333","27,352,083,000","11,098,158,000",250%,"69,654",34.83
53,532412,"Construction, mining, and forestry machinery and equipment rental and leasing","2,509","4,690","60,260","24,451,034,000","4,294,822,000",570%,"71,272",35.64
53,532120,"Truck, utility trailer, and RV (recreational vehicle) rental and leasing","1,666","6,394","58,781","22,485,873,000","3,008,432,000",750%,"51,180",25.59
53,531390,Other activities related to real estate,"15,516","16,086","62,105","16,991,154,000","4,923,205,000",350%,"79,272",39.64
53,531130,Lessors of miniwarehouses and self-storage units,"9,289","16,428","42,762","12,634,255,000","1,204,320,000",1050%,"28,163",14.08
53,532112,Passenger car leasing,399,538,"8,545","10,818,519,000","673,357,000",1610%,"78,801",39.4
53,531190,Lessors of other real estate property,"7,520","8,778","31,112","7,976,714,000","1,078,785,000",740%,"34,674",17.34
53,532210,Consumer electronics and appliances rental,527,"7,019","34,524","6,924,179,000","1,177,271,000",590%,"34,100",17.05
53,531320,Offices of real estate appraisers,"12,686","13,241","35,144","6,584,399,000","1,914,414,000",340%,"54,473",27.24
53,532289,All other consumer goods rental,"3,795","4,850","45,368","5,226,480,000","1,627,744,000",320%,"35,879",17.94
53,532283,Home health equipment rental,603,"2,755","28,548","4,080,431,000","1,231,862,000",330%,"43,151",21.58
53,532310,General rental centers,"2,272","2,884","19,457","3,229,045,000","779,028,000",410%,"40,038",20.02
53,532420,Office machinery and equipment rental and leasing,435,820,"8,534","2,939,341,000","572,802,000",510%,"67,120",33.56
53,532282,Video tape and disc rental,865,"1,683","10,875","2,128,154,000","207,917,000",1020%,"19,119",9.56
53,532284,Recreational goods rental,"2,191","2,327","11,870","1,384,952,000","350,307,000",400%,"29,512",14.76
53,532281,Formal wear and costume rental,598,943,"6,356","692,649,000","184,498,000",380%,"29,027",14.51
54,541110,Offices of lawyers,"163,655","172,976","1,085,758","283,430,579,000","101,418,421,000",280%,"93,408",46.7
54,541330,Engineering services,"46,040","61,878","1,081,471","237,304,067,000","94,333,086,000",250%,"87,227",43.61
54,541512,Computer systems design services,"43,913","58,346","792,112","204,181,874,000","76,107,165,000",270%,"96,081",48.04
54,541511,Custom computer programming services,"62,244","66,919","880,058","194,565,960,000","81,785,502,000",240%,"92,932",46.47
54,541611,Administrative management and general management consulting services,"73,582","78,111","594,865","131,766,706,000","54,812,273,000",240%,"92,142",46.07
54,541211,Offices of certified public accountants,"53,122","56,665","507,216","103,313,505,000","38,010,951,000",270%,"74,940",37.47
54,541715,"Research and development in the physical, engineering, and life sciences (except nanotechnology and biotechnology)","7,245","9,248","487,949","94,104,643,000","54,708,998,000",170%,"112,120",56.06
54,541810,Advertising agencies,"12,286","13,682","197,494","46,241,181,000","16,872,044,000",270%,"85,431",42.72
54,541613,Marketing consulting services,"36,548","37,387","216,548","43,483,654,000","13,197,193,000",330%,"60,943",30.47
54,541940,Veterinary services,"28,302","31,787","356,568","41,692,570,000","13,804,247,000",300%,"38,714",19.36
54,541310,Architectural services,"20,875","21,996","178,141","37,805,430,000","14,143,886,000",270%,"79,397",39.7
54,541713,Research and development in nanotechnology,"3,791","4,375","164,654","34,648,992,000","18,060,067,000",190%,"109,685",54.84
54,541690,Other scientific and technical consulting services,"24,699","25,585","135,424","29,116,015,000","10,482,026,000",280%,"77,402",38.7
54,541714,Research and development in biotechnology (except nanobiotechnology),"2,871","3,154","95,513","24,559,814,000","14,409,881,000",170%,"150,868",75.43
54,541519,Other computer related services,"8,906","10,395","114,871","24,053,509,000","10,922,311,000",220%,"95,083",47.54
54,541214,Payroll services,"4,304","5,725","216,226","21,946,106,000","12,376,614,000",180%,"57,239",28.62
54,541380,Testing laboratories,"5,273","7,058","135,438","20,550,875,000","8,463,574,000",240%,"62,490",31.25
54,541219,Other accounting services,"39,550","40,814","240,350","20,067,349,000","10,129,848,000",200%,"42,146",21.07
54,541513,Computer facilities management services,"5,377","7,769","107,627","20,025,299,000","8,508,150,000",240%,"79,052",39.53
54,541910,Marketing research and public opinion polling,"4,281","5,152","97,458","19,830,495,000","7,195,650,000",280%,"73,833",36.92
54,541612,Human resources consulting services,"6,962","8,011","122,315","18,177,971,000","8,772,514,000",210%,"71,721",35.86
54,541990,"All other professional, scientific, and technical services","16,900","18,036","95,841","16,348,492,000","5,467,134,000",300%,"57,044",28.52
54,541614,"Process, physical distribution, and logistics consulting services","7,308","8,375","77,539","15,988,721,000","4,674,091,000",340%,"60,281",30.14
54,541620,Environmental consulting services,"8,508","10,250","86,406","15,590,324,000","5,686,375,000",270%,"65,810",32.91
54,541890,Other services related to advertising,"6,776","7,661","103,165","14,767,380,000","3,470,996,000",430%,"33,645",16.82
54,541820,Public relations agencies,"7,843","8,438","56,260","12,505,299,000","5,381,052,000",230%,"95,646",47.82
54,541410,Interior design services,"13,040","13,240","45,443","12,203,151,000","2,473,923,000",490%,"54,440",27.22
54,541860,Direct mail advertising,"2,298","2,523","48,150","9,597,612,000","2,593,211,000",370%,"53,857",26.93
54,541191,Title abstract and settlement offices,"6,841","9,461","63,618","9,545,423,000","3,400,063,000",280%,"53,445",26.72
54,541830,Media buying agencies,793,989,"24,599","8,780,185,000","2,309,472,000",380%,"93,885",46.94
54,541430,Graphic design services,"15,446","15,581","54,233","8,551,071,000","2,988,312,000",290%,"55,101",27.55
54,541850,Outdoor advertising,"2,071","2,626","26,499","7,979,041,000","1,435,437,000",560%,"54,169",27.08
54,541370,Surveying and mapping (except geophysical) services,"7,444","7,757","53,853","7,144,964,000","2,959,245,000",240%,"54,950",27.48
54,541213,Tax preparation services,"16,746","30,025","170,111","7,052,783,000","2,130,587,000",330%,"12,525",6.26
54,541720,Research and development in the social sciences and humanities,"1,706","1,921","45,746","7,048,738,000","3,092,569,000",230%,"67,603",33.8
54,541199,All other legal services,"3,784","4,016","24,974","4,723,508,000","1,311,044,000",360%,"52,496",26.25
54,541618,Other management consulting services,"7,363","7,420","22,243","4,708,143,000","1,631,471,000",290%,"73,348",36.67
54,541930,Translation and interpretation services,"2,482","2,605","35,105","4,448,611,000","1,445,791,000",310%,"41,185",20.59
54,541921,"Photography studios, portrait","8,291","10,400","46,781","4,152,936,000","1,129,917,000",370%,"24,153",12.08
54,541320,Landscape architectural services,"4,918","5,089","26,552","4,144,423,000","1,548,037,000",270%,"58,302",29.15
54,541870,Advertising material distribution services,623,699,"13,943","3,610,557,000","746,837,000",480%,"53,564",26.78
54,541840,Media representatives,"1,132","1,294","12,515","3,218,975,000","1,004,882,000",320%,"80,294",40.15
54,541350,Building inspection services,"6,450","6,568","22,207","2,741,178,000","962,413,000",280%,"43,338",21.67
54,541420,Industrial design services,"1,528","1,552","12,325","2,162,104,000","919,434,000",240%,"74,599",37.3
54,541922,Commercial photography,"4,193","4,229","12,388","2,130,678,000","563,053,000",380%,"45,451",22.73
54,541490,Other specialized design services,"2,375","2,394","9,777","1,966,470,000","529,561,000",370%,"54,164",27.08
54,541360,Geophysical surveying and mapping services,804,855,"7,584","1,663,898,000","543,010,000",310%,"71,599",35.8
54,541340,Drafting services,"2,562","2,587","9,453","1,139,693,000","458,540,000",250%,"48,507",24.25
55,551112,Offices of other holding companies,"7,873","8,649","115,860","67,522,675,000","8,900,553,000",760%,"76,822",38.41
55,551114,"Corporate, subsidiary, and regional managing offices","20,691","48,514","3,432,027","41,191,369,000","357,158,904,000",10%,"104,066",52.03
55,551111,Offices of bank holding companies,"1,981","2,061","23,522","12,812,081,000","1,643,437,000",780%,"69,868",34.93
56,561320,Temporary help services,"14,440","37,391","3,441,456","180,118,404,000","112,659,568,000",160%,"32,736",16.37
56,561330,Professional employer organizations,"2,886","3,769","2,689,671","177,826,949,000","144,637,970,000",120%,"53,775",26.89
56,561730,Landscaping services,"102,311","104,298","720,702","77,033,774,000","24,957,671,000",310%,"34,630",17.32
56,561110,Office administrative services,"31,170","33,930","481,884","58,930,180,000","29,055,035,000",200%,"60,295",30.15
56,561720,Janitorial services,"55,656","60,337","1,084,801","49,679,675,000","22,312,322,000",220%,"20,568",10.28
56,562111,Solid waste collection,"6,781","10,469","202,395","49,228,087,000","11,384,254,000",430%,"56,248",28.12
56,561612,Security guards and patrol services,"6,711","9,457","751,348","29,616,794,000","19,146,998,000",150%,"25,484",12.74
56,561210,Facilities support services,"2,131","6,712","270,760","28,571,289,000","11,507,050,000",250%,"42,499",21.25
56,561510,Travel agencies,"9,258","13,781","109,519","27,511,566,000","6,551,758,000",420%,"59,823",29.91
56,561621,Security systems services (except locksmiths),"5,749","7,098","131,394","22,267,571,000","6,422,514,000",350%,"48,880",24.44
56,561990,All other support services,"11,539","13,154","161,115","21,936,240,000","6,568,345,000",330%,"40,768",20.38
56,561422,Telemarketing bureaus and other contact centers,"2,763","4,062","399,978","19,486,332,000","11,021,490,000",180%,"27,555",13.78
56,561599,All other travel arrangement and reservation services,"1,702","3,028","88,749","16,995,623,000","4,823,463,000",350%,"54,349",27.17
56,561920,Convention and trade show organizers,"5,029","5,319","93,091","16,361,266,000","3,912,756,000",420%,"42,032",21.02
56,562910,Remediation services,"3,886","4,809","85,402","16,075,895,000","4,722,881,000",340%,"55,302",27.65
56,561440,Collection agencies,"3,228","3,899","138,521","15,171,117,000","5,601,827,000",270%,"40,440",20.22
56,561710,Exterminating and pest control services,"12,376","14,484","117,097","13,088,972,000","4,907,860,000",270%,"41,913",20.96
56,561311,Employment placement agencies,"5,370","6,036","185,806","12,345,111,000","6,337,414,000",190%,"34,108",17.05
56,561450,Credit bureaus,307,504,"24,509","10,151,879,000","3,277,354,000",310%,"133,720",66.86
56,561499,All other business support services,"3,216","3,723","57,152","8,938,987,000","2,604,408,000",340%,"45,570",22.79
56,562211,Hazardous waste treatment and disposal,416,867,"34,035","8,711,782,000","2,312,809,000",380%,"67,954",33.98
56,561520,Tour operators,"2,691","2,936","36,373","8,425,053,000","1,646,862,000",510%,"45,277",22.64
56,561790,Other services to buildings and dwellings,"13,552","13,688","73,473","7,891,059,000","2,389,081,000",330%,"32,516",16.26
56,562212,Solid waste landfill,662,"1,434","20,525","7,534,598,000","1,036,069,000",730%,"50,478",25.24
56,561910,Packaging and labeling services,"1,451","1,647","43,714","7,299,300,000","1,677,097,000",440%,"38,365",19.18
56,561312,Executive search services,"5,771","6,046","34,777","6,968,477,000","3,401,289,000",200%,"97,803",48.9
56,561439,Other business service centers (including copy shops),"2,145","5,395","56,154","6,243,420,000","2,148,782,000",290%,"38,266",19.13
56,562920,Materials recovery facilities,"1,006","1,391","21,840","5,940,073,000","853,185,000",700%,"39,065",19.53
56,561611,Investigation services,"3,920","4,186","44,007","5,893,086,000","2,052,939,000",290%,"46,650",23.33
56,562991,Septic tank and related services,"3,429","3,547","25,960","3,919,634,000","1,078,663,000",360%,"41,551",20.78
56,561740,Carpet and upholstery cleaning services,"7,293","7,493","38,067","3,425,573,000","1,138,463,000",300%,"29,907",14.95
56,561410,Document preparation services,"3,586","3,830","43,349","3,285,030,000","1,304,524,000",250%,"30,094",15.05
56,561613,Armored car services,95,830,"34,436","3,109,715,000","1,264,044,000",250%,"36,707",18.35
56,561431,Private mail centers,"4,389","4,812","26,272","2,829,066,000","614,785,000",460%,"23,401",11.7
56,561492,Court reporting and stenotype services,"3,062","3,246","12,395","2,425,671,000","561,149,000",430%,"45,272",22.64
56,561591,Convention and visitors bureaus,921,990,"10,880","2,239,436,000","531,073,000",420%,"48,812",24.41
56,561421,Telephone answering services,"1,067","1,212","35,400","2,225,872,000","982,490,000",230%,"27,754",13.88
56,562112,Hazardous waste collection,303,439,"9,156","2,099,871,000","512,916,000",410%,"56,020",28.01
56,562998,All other miscellaneous waste management services,"1,087","1,159","14,701","2,063,199,000","703,759,000",290%,"47,872",23.94
56,561622,Locksmiths,"3,780","3,873","16,201","2,016,083,000","609,237,000",330%,"37,605",18.8
56,562119,Other waste collection,746,816,"8,800","1,925,982,000","349,969,000",550%,"39,769",19.88
56,562213,Solid waste combustors and incinerators,38,61,"2,246","1,274,666,000","185,996,000",690%,"82,812",41.41
56,561491,Repossession services,706,816,"8,280","997,616,000","271,885,000",370%,"32,836",16.42
56,562219,Other nonhazardous waste treatment and disposal,225,285,"2,778","814,950,000","151,453,000",540%,"54,519",27.26
61,611710,Educational support services,"7,972","8,732","103,121","16,365,974,000","5,259,710,000",310%,"51,005",25.5
61,611430,Professional and management development training,"6,379","6,728","49,919","9,347,157,000","3,195,761,000",290%,"64,019",32.01
61,611620,Sports and recreation instruction,"16,189","16,906","138,276","7,846,568,000","2,408,646,000",330%,"17,419",8.71
61,611519,Other technical and trade schools,"3,565","4,319","55,767","6,460,353,000","2,213,675,000",290%,"39,695",19.85
61,611610,Fine arts schools,"14,531","14,840","107,796","5,345,566,000","1,700,089,000",310%,"15,771",7.89
61,611691,Exam preparation and tutoring,"8,162","9,467","112,849","5,242,835,000","2,037,342,000",260%,"18,054",9.03
61,611699,All other miscellaneous schools and instruction,"6,032","6,558","54,964","3,685,299,000","1,215,531,000",300%,"22,115",11.06
61,611512,Flight training,784,959,"16,445","3,247,550,000","806,253,000",400%,"49,027",24.51
